"","OBJECTID","MUID","SEQN","SNAM","S5ID","CMPPCT","NLAYERS","HYDGRP","SOL_ZMX","ANION_EXCL","SOL_CRK","TEXTURE","SOL_Z1","SOL_BD1","SOL_AWC1","SOL_K1","SOL_CBN1","CLAY1","SILT1","SAND1","ROCK1","SOL_ALB1","USLE_K1","SOL_EC1","SOL_CAL1","SOL_PH1","SOL_Z2","SOL_BD2","SOL_AWC2","SOL_K2","SOL_CBN2","CLAY2","SILT2","SAND2","ROCK2","SOL_ALB2","USLE_K2","SOL_EC2","SOL_CAL2","SOL_PH2","SOL_Z3","SOL_BD3","SOL_AWC3","SOL_K3","SOL_CBN3","CLAY3","SILT3","SAND3","ROCK3","SOL_ALB3","USLE_K3","SOL_EC3","SOL_CAL3","SOL_PH3","SOL_Z4","SOL_BD4","SOL_AWC4","SOL_K4","SOL_CBN4","CLAY4","SILT4","SAND4","ROCK4","SOL_ALB4","USLE_K4","SOL_EC4","SOL_CAL4","SOL_PH4","SOL_Z5","SOL_BD5","SOL_AWC5","SOL_K5","SOL_CBN5","CLAY5","SILT5","SAND5","ROCK5","SOL_ALB5","USLE_K5","SOL_EC5","SOL_CAL5","SOL_PH5"
"268",268,"",1,"SOIL_0269","",1,4,"",100,0.5,0.5,"",5,1.40251192969201,0.185007099299085,4.55412344276383,4.465,33.75,33.4,32.85,0,0.152398873012551,0.225863348405673,0,0,0,15,1.46534488179056,0.182184474732944,4.1938866688466,3.66,34.2,33.35,32.45,0,0.153531091095988,0.226044586713764,0,0,0,30,1.59987582516105,0.173367053725492,7.71867452778488,2.49,38.2,31.85,29.95,0,0.153267811222975,0.224533301815533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"269",269,"",1,"SOIL_0270","",1,4,"",100,0.5,0.5,"",5,1.38506501405957,0.196379766737842,4.62524204324719,4.86,34.8,30.4,34.8,0,0.15256891862555,0.215571661762319,0,0,0,15,1.48051378866844,0.184157178077136,2.65466658021068,3.65,35.8,29.9,34.3,0,0.154394086335195,0.21446102630419,0,0,0,30,1.56673604084176,0.170366630728959,5.52566875854578,2.9,38.6,28.9,32.5,0,0.15293456203711,0.213036482985824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"270",270,"",1,"SOIL_0271","",1,4,"",100,0.5,0.5,"",5,1.39875854054229,0.188297503761313,4.34595584202245,4.312,32.14,36.48,31.4,0,0.152764752880055,0.235813719644551,0,0,0,15,1.44305867040043,0.192214230038397,4.65601156390396,3.78,32.74,36.16,31.14,0,0.154123128659958,0.235101135696654,0,0,0,30,1.5588846597325,0.172155972833084,8.46065662035071,2.918,37.9,33.76,28.36,0,0.15258856961404,0.230862442297533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"271",271,"",1,"SOIL_0272","",1,4,"",100,0.5,0.5,"",5,1.39591526432023,0.189282986704268,10.9028556624175,4.792,35.5,34.48,30.02,0,0.152280992040878,0.231271390418401,0,0,0,15,1.48634335734588,0.183832428594605,5.86840764554741,3.57,35.76,34.92,29.32,0,0.153722721759828,0.233152827992441,0,0,0,30,1.64003439904148,0.176739688323852,33.01672803146,2.018,37.52,34.34,28.14,0,0.152484169719749,0.236447256387718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"272",272,"",1,"SOIL_0273","",1,4,"",100,0.5,0.5,"",5,1.39005295863599,0.183498324371003,7.53602323978672,4.64561643835616,33.7479452054795,34.3753424657534,31.8808219178082,0,0.152177342750758,0.229435600924889,0,0,0,15,1.4508684459578,0.192939848780508,7.13660390831793,3.8458904109589,34.158904109589,34.6917808219178,31.1506849315069,0,0.153010937191609,0.230942441844304,0,0,0,30,1.63682043780812,0.172933483118573,24.2703579363517,1.92452054794521,36.0753424657534,33.9082191780822,30.0068493150685,0,0.153265516398312,0.234888381335346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"273",273,"",1,"SOIL_0274","",1,4,"",100,0.5,0.5,"",5,1.38261748399647,0.186149842655441,6.8221015960777,4.64230769230769,32.8967032967033,34.2241758241758,32.8714285714286,0,0.152184547979789,0.228242250257338,0,0,0,15,1.44072490627369,0.191374014695645,5.65327716115989,4.00868131868132,34.3736263736264,33.4340659340659,32.1934065934066,0,0.152919984098921,0.226477542502632,0,0,0,30,1.58468114487394,0.173449233023579,15.9975056479241,2.87582417582418,40.3615384615385,31.0142857142857,28.6208791208791,0,0.152401239294154,0.222729832500606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"274",274,"",1,"SOIL_0275","",1,4,"",100,0.5,0.5,"",5,1.33676983043906,0.191483412370724,15.3385835589142,5.61159090909091,34.8022727272727,36.5454545454545,28.6545454545455,0,0.151781636772051,0.238296412652159,0,0,0,15,1.41534247814044,0.193643797662063,8.10056828139522,4.46727272727273,35.1931818181818,36.3,28.5136363636364,0,0.15259583193484,0.237728627697301,0,0,0,30,1.62883511048771,0.158998076718405,10.8128418961137,2.33659090909091,39.8045454545455,34.2159090909091,25.9840909090909,0,0.152427216407349,0.235615188696903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"275",275,"",1,"SOIL_0276","",1,4,"",100,0.5,0.5,"",5,1.36048567756764,0.187897121684812,11.7448416868235,5.20898230088496,34.6097345132743,35.420796460177,29.9716814159292,0,0.151736460742779,0.233989367678001,0,0,0,15,1.43206157391869,0.19069569113214,6.06121765724192,4.23075221238938,35.1982300884956,35.1411504424779,29.6619469026549,0,0.152744388317689,0.233462751664908,0,0,0,30,1.58377176930871,0.162888575683143,13.4011999150959,2.84353982300885,39.9486725663717,33.0194690265487,27.0300884955752,0,0.152356909815744,0.230074825067695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"276",276,"",1,"SOIL_0277","",1,4,"",100,0.5,0.5,"",5,1.33544288434256,0.182916887048768,11.167024919766,5.5541935483871,34.258064516129,37.3870967741936,28.3548387096774,0,0.151678725997761,0.240913497957925,0,0,0,15,1.44699126525329,0.19594654459795,4.52380925362816,4.01,35.0806451612903,36.9161290322581,28.0064516129032,0,0.153000210659722,0.239911217030744,0,0,0,30,1.62224757436488,0.164836251500408,8.03818160405028,2.27645161290323,38.4258064516129,35.3129032258065,26.2451612903226,0,0.152827148814538,0.238784811357637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"277",277,"",1,"SOIL_0278","",1,4,"",100,0.5,0.5,"",5,1.36244837403234,0.188604410631001,14.5745235872803,5.53254237288136,37.1084745762712,33.9389830508475,28.9525423728814,0,0.151733823276017,0.230658355183112,0,0,0,15,1.4582440219375,0.187675334161765,7.05741790889431,4.18745762711864,37.7627118644068,33.3135593220339,28.9169491525424,0,0.15259252100749,0.228908620394734,0,0,0,30,1.61806150574924,0.165674510196194,14.0568456511516,2.43898305084746,39.6898305084746,32.5135593220339,27.8033898305085,0,0.152526452313026,0.228572927360252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"278",278,"",1,"SOIL_0279","",1,4,"",100,0.5,0.5,"",5,1.30337808143604,0.176637673753687,17.6255117585266,6.98714285714286,40.0571428571429,32.3428571428571,27.6,0,0.151543796502,0.227329899668808,0,0,0,15,1.4471851282992,0.191022278229012,10.4897584483849,4.84428571428571,41.5857142857143,31.6428571428571,26.8142857142857,0,0.152183517727021,0.226032558946622,0,0,0,30,1.61456122900098,0.167524641444818,3.55584954998357,2.96142857142857,44.5,30.6285714285714,24.8714285714286,0,0.152831301803343,0.22529074262099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"279",279,"",1,"SOIL_0280","",1,4,"",100,0.5,0.5,"",5,1.3332398673759,0.189402651505506,13.0961676029461,5.50054054054054,33.6405405405405,36.1594594594595,30.2027027027027,0,0.151636308709841,0.235888578595797,0,0,0,15,1.44762877719196,0.193694839018441,5.57005737268061,3.90432432432432,34.2837837837838,35.672972972973,30.0486486486487,0,0.153050069206165,0.234644868746395,0,0,0,30,1.6195934371845,0.17138865397171,13.4537721348779,2.20918918918919,37.3972972972973,33.3945945945946,29.2162162162162,0,0.153117757078373,0.230904620772338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"280",280,"",1,"SOIL_0281","",1,4,"",100,0.5,0.5,"",5,1.30821983780311,0.187444197518785,11.2121915871849,5.76416666666667,32.675,35.025,32.325,0,0.151492137118385,0.230933342831128,0,0,0,15,1.42966515376687,0.194512276998388,5.25417474054365,4.0175,33.2166666666667,34.4416666666667,32.3583333333333,0,0.152837883137444,0.229244135309643,0,0,0,30,1.56443431808766,0.161862897405748,7.58942475182437,2.94333333333333,38.7583333333333,31.4333333333333,29.8083333333333,0,0.152847480296456,0.222828535911386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"281",281,"",1,"SOIL_0282","",1,4,"",100,0.5,0.5,"",5,1.40173191909043,0.18575452472571,5.9750076307218,4.94333333333333,37.2666666666667,31.4,31.4,0,0.15221396134829,0.221120003628934,0,0,0,15,1.58224340649694,0.160327397387455,6.83324207704065,2.74,38.7666666666667,31,30.2666666666667,0,0.152681989158167,0.221287027063227,0,0,0,30,1.65104534329959,0.177227968254759,25.967901330766,2.28333333333333,41.7,29.2,29.1,0,0.15300509500208,0.218218179597006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"282",282,"",1,"SOIL_0283","",1,4,"",100,0.5,0.5,"",5,1.51573118190978,0.176827522868718,4.25852757029382,3.41833333333333,37.7,31.3833333333333,30.9333333333333,0,0.15348850778602,0.221549429127232,0,0,0,15,1.61528640577525,0.169014617585105,12.8074138643261,2.31333333333333,38.05,31.4,30.5333333333333,0,0.152982690654584,0.223343058968116,0,0,0,30,1.67601609198984,0.166755586595433,111.670879371175,1.905,40.2,30.5333333333333,29.2666666666667,0,0.152643791591707,0.225851311430154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"283",283,"",1,"SOIL_0284","",1,4,"",100,0.5,0.5,"",5,1.45059014411852,0.182995530839085,5.54893894152072,4.27636363636364,37.6181818181818,32.6909090909091,29.7181818181818,0,0.152632205082968,0.226366023372997,0,0,0,15,1.56051367735288,0.16876865605556,6.62181991360305,2.84909090909091,37.4181818181818,32.7454545454545,29.8545454545455,0,0.153275796016616,0.226654192241407,0,0,0,30,1.69715859262152,0.174911684900581,83.367481653562,1.90545454545455,42.5545454545455,30.6181818181818,26.8181818181818,0,0.152346638693008,0.228502166992188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"284",284,"",1,"SOIL_0285","",1,4,"",100,0.5,0.5,"",5,1.48839078591118,0.182260871093122,4.31071430458948,3.4,34.5,33.2,32.3,0,0.153780040426899,0.225749815559904,0,0,0,15,1.5844324418672,0.173264506182564,5.62881477000934,2.265,34.1,33.45,32.4,0,0.153872571083909,0.228091850751873,0,0,0,30,1.66152121266231,0.175927483083941,91.9038657878269,2,39.7,31.45,28.85,0,0.152314046396042,0.227554796122981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"285",285,"",1,"SOIL_0286","",1,4,"",100,0.5,0.5,"",5,1.44490112707731,0.189795557694259,4.23552597173458,3.745,32.65,33.9214285714286,33.4357142857143,0,0.153982002482959,0.226938306158324,0,0,0,15,1.53828970599366,0.177601160930667,3.48713006581493,2.62142857142857,32.7,34.1285714285714,33.1857142857143,0,0.15429340429059,0.228224699089657,0,0,0,30,1.66804715922046,0.173536520517714,48.1167924436255,1.71214285714286,36.9714285714286,32.5928571428571,30.4357142857143,0,0.154015812765464,0.235531803287848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"286",286,"",1,"SOIL_0287","",1,4,"",100,0.5,0.5,"",5,1.46554926471898,0.186998720277912,4.09635576551244,3.7453125,34.946875,35.396875,29.65,0,0.153884139358928,0.234217218948277,0,0,0,15,1.53845416147593,0.178637523620297,4.53198973828743,2.8528125,35.003125,35.321875,29.671875,0,0.153996974182623,0.234217814103066,0,0,0,30,1.68107669036933,0.163908830741612,37.9758714974593,1.73875,38.75,33.321875,27.925,0,0.152735852735847,0.239275702588449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"287",287,"",1,"SOIL_0288","",1,4,"",100,0.5,0.5,"",5,1.45086189160883,0.189827995235822,6.07798536716574,3.87242424242424,34.3787878787879,33.45,32.1727272727273,0,0.152957690379979,0.226542781448967,0,0,0,15,1.55734372938959,0.175518874483334,4.43072855481791,2.62378787878788,34.8409090909091,33.3348484848485,31.830303030303,0,0.153863034038584,0.226981838866729,0,0,0,30,1.67473354431406,0.168446617885966,45.8825596333718,1.73363636363636,37.9818181818182,31.9984848484848,30.0151515151515,0,0.15303462625791,0.233474130860167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"288",288,"",1,"SOIL_0289","",1,4,"",100,0.5,0.5,"",5,1.46429282093048,0.176528592582304,2.14740651148369,3.52,32.8761904761905,37.1357142857143,29.9761904761905,0,0.154388084022106,0.23887239867153,0,0,0,15,1.53787837704901,0.172511305277105,1.54990472778853,2.70880952380952,33.5285714285714,37.3,29.1666666666667,0,0.154540707722863,0.240385295342421,0,0,0,30,1.67750970394406,0.163837171491052,21.1188288332522,1.65547619047619,37.3095238095238,34.9357142857143,27.7595238095238,0,0.153568416671936,0.246981446319736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"289",289,"",1,"SOIL_0290","",1,4,"",100,0.5,0.5,"",5,1.4763502369876,0.191421561077994,5.37411823398238,3.58384615384615,34.7692307692308,36.3230769230769,28.8692307692308,0,0.153791705286179,0.237548687686072,0,0,0,15,1.57001495477356,0.180025433697327,4.09119472378812,2.55230769230769,35.5230769230769,35.5846153846154,28.9153846153846,0,0.153801900508701,0.236018360892244,0,0,0,30,1.66137486526361,0.163254438806904,44.4902635849418,1.94846153846154,39.0846153846154,33.4692307692308,27.4307692307692,0,0.152411035482975,0.235602145765817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"290",290,"",1,"SOIL_0291","",1,4,"",100,0.5,0.5,"",5,1.47084250395297,0.191703219175996,8.41972385924961,3.8425,36.35,36.6,27.0375,0,0.152832791636517,0.239932441308661,0,0,0,15,1.54537803305366,0.178358060745453,6.0121413712841,2.8725,35.9625,36.425,27.625,0,0.153204033297621,0.239107321833555,0,0,0,30,1.70598142143765,0.16333575985171,58.4088507379638,1.69625,40.9875,33.3875,25.6125,0,0.153199597993486,0.243153151986893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"291",291,"",1,"SOIL_0292","",1,4,"",100,0.5,0.5,"",5,1.49777184674154,0.184688782756427,6.00399805505931,3.54428571428571,36.8071428571429,35.0857142857143,28.1142857142857,0,0.153550335598481,0.234692703058563,0,0,0,15,1.57885601522131,0.18278701899223,5.34578546463478,2.56857142857143,36.6714285714286,35.1714285714286,28.1357142857143,0,0.153436308176678,0.235555862308887,0,0,0,30,1.73317830380878,0.170982606779209,154.540635673475,1.52357142857143,41.7857142857143,32.5357142857143,25.7142857142857,0,0.153355274386293,0.247495795746288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"292",292,"",1,"SOIL_0293","",1,4,"",100,0.5,0.5,"",5,1.50636565440577,0.175755941395025,4.8158350960292,3.50125,37.3875,36.1125,26.5,0,0.153415988831589,0.239088663908089,0,0,0,15,1.57317489403495,0.165945575171593,2.94713587523842,2.70625,37.425,36.525,26.0625,0,0.153359614801799,0.241025518557644,0,0,0,30,1.65145381225707,0.171249050584226,12.6261659623555,2.26875,41.5875,33.875,24.525,0,0.152920178285792,0.236507377383744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"293",293,"",1,"SOIL_0294","",1,4,"",100,0.5,0.5,"",5,1.50363853868281,0.177938934744692,3.19340080654336,3.42636363636364,36.4272727272727,36.9636363636364,26.6272727272727,0,0.153716103239874,0.241323808396619,0,0,0,15,1.56860028194781,0.167965670783771,2.68680240063272,2.63454545454545,36.2,37.4272727272727,26.3636363636364,0,0.153678138831702,0.243371359989307,0,0,0,30,1.62520450748719,0.161144318033291,8.24149361558176,2.41454545454545,40.2272727272727,34.8181818181818,24.9636363636364,0,0.152759993866271,0.238026594286289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"294",294,"",1,"SOIL_0295","",1,4,"",100,0.5,0.5,"",5,1.44695477579362,0.175314544617492,9.70179673724748,4.56461538461538,39.4538461538462,33.8307692307692,26.7076923076923,0,0.152093038358457,0.232453251420353,0,0,0,15,1.48496575149446,0.179829868233636,9.68351557276348,3.95923076923077,38.8846153846154,33.9615384615385,27.1538461538462,0,0.152415598297937,0.232393151039523,0,0,0,30,1.60620697319133,0.16652795135598,3.27768862119349,2.96846153846154,43.6384615384615,31.4153846153846,24.9307692307692,0,0.15286475180454,0.227518727392651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"295",295,"",1,"SOIL_0296","",1,4,"",100,0.5,0.5,"",5,1.40396089147875,0.183502335972873,12.5439628576972,5.14746987951807,38.9987951807229,32.2493975903614,28.7626506024096,0,0.151734446862966,0.225961049751733,0,0,0,15,1.48402374098167,0.182985889199506,7.75698672780518,3.95771084337349,38.7674698795181,32.3457831325301,28.8855421686747,0,0.15257911330576,0.226145645436019,0,0,0,30,1.59106341864427,0.173507022580998,16.4424672050033,3.0121686746988,42.3686746987952,30.6867469879518,26.9469879518072,0,0.152417090418629,0.22329777522211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"296",296,"",1,"SOIL_0297","",1,4,"",100,0.5,0.5,"",5,1.46961600764281,0.184998063008528,6.12035768250769,3.71,35.1,33.2,31.7,0,0.153678751212478,0.226204043925302,0,0,0,15,1.55326491758526,0.177235987792967,5.25692332911937,2.71,35.25,33.15,31.55,0,0.153691483779385,0.22660103309142,0,0,0,30,1.7076483562151,0.165446279517693,140.538788825293,1.535,39.1,31.85,29.05,0,0.153006989687292,0.241390771662324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"297",297,"",1,"SOIL_0298","",1,4,"",100,0.5,0.5,"",5,1.4363193910274,0.191706099331811,5.86600377907942,4.04111111111111,34.1481481481481,33.9555555555556,31.8777777777778,0,0.152799101398059,0.228255495449363,0,0,0,15,1.49859555585174,0.186722182497819,5.8280030125743,3.29333333333333,34.6814814814815,34.062962962963,31.2666666666667,0,0.153791578237887,0.229080620693398,0,0,0,30,1.66361815692085,0.169446175915728,69.0020568449158,1.91814814814815,38.9777777777778,32.1074074074074,28.9296296296296,0,0.152503834590379,0.230636415190064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"298",298,"",1,"SOIL_0299","",1,4,"",100,0.5,0.5,"",5,1.40039537707367,0.17973950454763,7.29707119313487,4.8225,36.225,37.05,26.725,0,0.152204478059277,0.241450659412762,0,0,0,15,1.48393849252523,0.181965767622464,5.28403725062829,3.8,37.45,36.45,26.075,0,0.153516235255584,0.240438986690961,0,0,0,30,1.58926739333723,0.163331453111187,6.49736853222384,2.84,40.525,35.6,23.9,0,0.152876661725868,0.240474731029465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"299",299,"",1,"SOIL_0300","",1,4,"",100,0.5,0.5,"",5,1.42940771877915,0.179399413541505,5.32045179316287,4.53976744186046,37.3139534883721,32.4162790697674,30.2744186046512,0,0.152342501264963,0.225105087891135,0,0,0,15,1.51492283342591,0.172777367892313,5.55947183484357,3.44302325581395,37.8279069767442,32.3488372093023,29.8186046511628,0,0.153305965382233,0.225349820935064,0,0,0,30,1.65335027660369,0.180443000838619,91.1889088681732,2.19046511627907,40.9418604651163,31.1116279069767,27.9395348837209,0,0.152455331304625,0.225569725683228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"300",300,"",1,"SOIL_0301","",1,4,"",100,0.5,0.5,"",5,1.40876826912309,0.18043438856556,12.1208292320093,5.39111111111111,41.2666666666667,32.8444444444444,25.8888888888889,0,0.151770265952496,0.230449687925372,0,0,0,15,1.45330256509519,0.1856430555901,7.28398099811607,4.87444444444444,42.4888888888889,32.5888888888889,24.9222222222222,0,0.152286730449217,0.230713708357767,0,0,0,30,1.59257717441868,0.170148919885727,3.85553642768527,3.07111111111111,43.0888888888889,32.9555555555556,23.9555555555556,0,0.153268071387117,0.232899871831671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"301",301,"",1,"SOIL_0302","",1,4,"",100,0.5,0.5,"",5,1.36235060601766,0.178838912524809,14.044840423184,5.69,38.1833333333333,35.7666666666667,26.05,0,0.151732200690586,0.238527245128207,0,0,0,15,1.47972720557934,0.17767724083653,4.53856026182166,4.14583333333333,39.8166666666667,35.0416666666667,25.15,0,0.152410382341661,0.237392567661173,0,0,0,30,1.61654674973102,0.169255864985401,6.42231962064387,2.5375,40.5416666666667,35.2833333333333,24.1666666666667,0,0.15323898182985,0.239805576477697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"302",302,"",1,"SOIL_0303","",1,4,"",100,0.5,0.5,"",5,1.35165384966425,0.174668172006619,8.41401330171146,5.75259259259259,37.4222222222222,37.6111111111111,24.962962962963,0,0.151750515070489,0.244686506129846,0,0,0,15,1.474781874367,0.178696352360795,3.02326945834966,4.11259259259259,39,36.9296296296296,24.0814814814815,0,0.152674847000089,0.243694685512156,0,0,0,30,1.58892765190782,0.151927865143688,1.7181889995966,2.79222222222222,40.0222222222222,37.1888888888889,22.7703703703704,0,0.152923798748146,0.246108782861003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"303",303,"",1,"SOIL_0304","",1,4,"",100,0.5,0.5,"",5,1.38382830671413,0.178719620920957,15.3183640660673,5.51428571428571,39.3571428571429,33.9285714285714,26.7142857142857,0,0.151702204838057,0.232715965543393,0,0,0,15,1.49732937013452,0.177360786215693,9.47530392972279,3.99571428571429,40.5571428571429,33.7285714285714,25.7142857142857,0,0.152351018413978,0.233143640149986,0,0,0,30,1.62396392414853,0.179835289641001,11.3090411120558,2.58142857142857,41.8142857142857,32.9,25.3,0,0.153048427271809,0.231797104343246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"304",304,"",1,"SOIL_0305","",1,4,"",100,0.5,0.5,"",5,1.43505797611084,0.177486997988164,12.4833032877052,4.8425,40.225,34.3625,25.4,0,0.151950390984282,0.235254057945847,0,0,0,15,1.49264344497864,0.180237616473461,8.21777021848913,4.09125,40.8125,34.4875,24.7,0,0.152391044645001,0.236311403549655,0,0,0,30,1.64350645590585,0.179593793155941,4.56107671583296,2.49625,43.1125,32.875,24.0125,0,0.153607149384633,0.233292990498207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"305",305,"",1,"SOIL_0306","",1,4,"",100,0.5,0.5,"",5,1.38703218490637,0.195432532087351,4.54770539073459,4.82285714285714,34.7428571428571,30.4714285714286,34.7928571428571,0,0.152606459706758,0.215782941758552,0,0,0,15,1.49922280845605,0.177558037507361,2.66794602379799,3.44571428571429,36.1071428571429,29.9928571428571,33.9214285714286,0,0.15402800633631,0.215018399816175,0,0,0,30,1.64434423307301,0.177245308911893,20.3908065205309,2.29142857142857,41.0428571428571,28.0071428571429,30.9428571428571,0,0.15319104464849,0.212902244473886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"306",306,"",1,"SOIL_0307","",1,4,"",100,0.5,0.5,"",5,1.38697827237392,0.187840951646312,8.19310289556241,4.8,34.5666666666667,33.5166666666667,31.9,0,0.152259620413329,0.226962713616525,0,0,0,15,1.49830438018291,0.179400143123528,4.42277741259452,3.43,35.8666666666667,33.2666666666667,30.8833333333333,0,0.15378661873277,0.227074590497209,0,0,0,30,1.63608850138234,0.172832935352599,44.1114898846337,2.29833333333333,40.2,31.7833333333333,28.0166666666667,0,0.152290737002376,0.226817065238829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"307",307,"",1,"SOIL_0308","",1,4,"",100,0.5,0.5,"",5,1.41495793379009,0.191468960669289,5.09173453443072,4.29,33.7666666666667,35.66,30.5733333333333,0,0.152753901170264,0.234171387866851,0,0,0,15,1.52075172350583,0.176358785521683,3.91688042328754,3.04666666666667,34.88,35.5366666666667,29.6066666666667,0,0.153929548604071,0.234739427579544,0,0,0,30,1.67698974695475,0.158151299061865,40.3326959130845,1.834,39.46,33.74,26.8,0,0.152309004139369,0.239168039513266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"308",308,"",1,"SOIL_0309","",1,4,"",100,0.5,0.5,"",5,1.43080873337834,0.190593675608476,6.40766286027261,4.20444444444444,34.8497942386831,33.7662551440329,31.3802469135803,0,0.15268587374401,0.228093274533978,0,0,0,15,1.5433733093121,0.177519390475384,6.19174846893633,2.83777777777778,35.4041152263375,33.7625514403292,30.8366255144033,0,0.153746386250436,0.22877610822635,0,0,0,30,1.68290007597484,0.173070509917163,97.388020377276,1.81213991769547,39.8522633744856,31.9008230452675,28.2448559670782,0,0.152320569507877,0.232803364568796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
